xflr5 v6.47

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   1.216729
Cy    = ,   0.000000
Cd=,   0.051050,ICd=,    0.051050,PCd=,    0.000000
Cl   = ,4.25838e-16
Cm   =,    -1.55736
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,   10.816701, YCP=,   -0.000000, ZCP=,    1.021642 
XNP=,    0.000000
Bending =, 275043.031289

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -34.9003,   3.6043, -8.257, 0.412250, 0.000000, 0.059820,-2.591320, 0.000014, 0.0000, 0.0000, 0.2466, 0.0000
  -34.6619,   3.6613, -7.013, 0.685524, 0.000000, 0.084320,-3.781817,-0.033490, 0.0000, 0.0000, 0.2913, 2.6683
  -34.1867,   3.7749, -5.815, 0.925208, 0.000000, 0.094200,-4.710091,-0.041339, 0.0000, 0.0000, 0.2876,34.8760
  -33.4780,   3.9444, -4.736, 1.104337, 0.000000, 0.091460,-5.323352,-0.061393, 0.0000, 0.0000, 0.2985,175.4987
  -32.5406,   4.1686, -3.830, 1.225074, 0.000000, 0.081976,-5.503652,-0.078765, 0.0000, 0.0000, 0.3071,573.8634
  -31.3809,   4.4459, -3.130, 1.298445, 0.000000, 0.070964,-5.339182,-0.090534, 0.0000, 0.0000, 0.3124,1459.0847
  -30.0069,   4.7744, -2.639, 1.337369, 0.000000, 0.061581,-4.956481,-0.097621, 0.0000, 0.0000, 0.3156,3142.9139
  -28.4278,   5.1520, -2.326, 1.352701, 0.000000, 0.054883,-4.460802,-0.101624, 0.0000, 0.0000, 0.3177,6018.6337
  -26.6546,   5.5761, -2.151, 1.352139, 0.000000, 0.050715,-3.924322,-0.103770, 0.0000, 0.0000, 0.3194,10556.8645
  -24.6993,   6.0436, -2.076, 1.340662, 0.000000, 0.048505,-3.391284,-0.104816, 0.0000, 0.0000, 0.3209,17297.7209
  -22.5753,   6.5516, -2.070, 1.321342, 0.000000, 0.047670,-2.886691,-0.105202, 0.0000, 0.0000, 0.3224,26838.2902
  -20.2971,   7.0963, -2.114, 1.295980, 0.000000, 0.047727,-2.423208,-0.105185, 0.0000, 0.0000, 0.3240,39814.6182
  -17.8802,   7.6743, -2.191, 1.265551, 0.000000, 0.048290,-2.006028,-0.104918, 0.0000, 0.0000, 0.3259,56877.8154
  -15.3412,   8.2815, -2.289, 1.230457, 0.000000, 0.049037,-1.635919,-0.104524, 0.0000, 0.0000, 0.3281,78664.4138
  -12.6974,   8.9137, -2.396, 1.190665, 0.000000, 0.049651,-1.311374,-0.104149, 0.0000, 0.0000, 0.3308,105761.6055
   -9.9668,   9.5666, -2.496, 1.145765, 0.000000, 0.049742,-1.029846,-0.104059, 0.0000, 0.0000, 0.3344,138668.4513
   -7.1682,  10.2359, -2.563, 1.094977, 0.000000, 0.048725,-0.788770,-0.104885, 0.0000, 0.0000, 0.3397,177754.5236
   -4.3206,  10.9168, -2.537, 1.036970, 0.000000, 0.045444,-0.586648,-0.108233, 0.0000, 0.0000, 0.3489,223217.7937
   -1.4435,  11.6048, -2.239, 0.966575, 0.000000, 0.036244,-0.425486,-0.119681, 0.0000, 0.0000, 0.3698,275043.0313
    1.4435,  11.6048, -2.239, 0.966575, 0.000000, 0.036244,-0.425486,-0.119681, 0.0000, 0.0000, 0.3698,275043.0313
    4.3206,  10.9168, -2.537, 1.036970, 0.000000, 0.045444,-0.586648,-0.108233, 0.0000, 0.0000, 0.3489,223217.7937
    7.1682,  10.2359, -2.563, 1.094977, 0.000000, 0.048725,-0.788770,-0.104885, 0.0000, 0.0000, 0.3397,177754.5236
    9.9668,   9.5666, -2.496, 1.145765, 0.000000, 0.049742,-1.029846,-0.104059, 0.0000, 0.0000, 0.3344,138668.4513
   12.6974,   8.9137, -2.396, 1.190665, 0.000000, 0.049651,-1.311374,-0.104149, 0.0000, 0.0000, 0.3308,105761.6055
   15.3412,   8.2815, -2.289, 1.230457, 0.000000, 0.049037,-1.635919,-0.104524, 0.0000, 0.0000, 0.3281,78664.4138
   17.8802,   7.6743, -2.191, 1.265551, 0.000000, 0.048290,-2.006028,-0.104918, 0.0000, 0.0000, 0.3259,56877.8154
   20.2971,   7.0963, -2.114, 1.295980, 0.000000, 0.047727,-2.423208,-0.105185, 0.0000, 0.0000, 0.3240,39814.6182
   22.5753,   6.5516, -2.070, 1.321342, 0.000000, 0.047670,-2.886691,-0.105202, 0.0000, 0.0000, 0.3224,26838.2902
   24.6993,   6.0436, -2.076, 1.340662, 0.000000, 0.048505,-3.391284,-0.104816, 0.0000, 0.0000, 0.3209,17297.7209
   26.6546,   5.5761, -2.151, 1.352139, 0.000000, 0.050715,-3.924322,-0.103770, 0.0000, 0.0000, 0.3194,10556.8645
   28.4278,   5.1520, -2.326, 1.352701, 0.000000, 0.054883,-4.460802,-0.101624, 0.0000, 0.0000, 0.3177,6018.6337
   30.0069,   4.7744, -2.639, 1.337369, 0.000000, 0.061581,-4.956481,-0.097621, 0.0000, 0.0000, 0.3156,3142.9139
   31.3809,   4.4459, -3.130, 1.298445, 0.000000, 0.070964,-5.339182,-0.090534, 0.0000, 0.0000, 0.3124,1459.0847
   32.5406,   4.1686, -3.830, 1.225074, 0.000000, 0.081976,-5.503652,-0.078765, 0.0000, 0.0000, 0.3071,573.8634
   33.4780,   3.9444, -4.736, 1.104337, 0.000000, 0.091460,-5.323352,-0.061393, 0.0000, 0.0000, 0.2985,175.4987
   34.1867,   3.7749, -5.815, 0.925208, 0.000000, 0.094200,-4.710091,-0.041339, 0.0000, 0.0000, 0.2876,34.8760
   34.6619,   3.6613, -7.013, 0.685524, 0.000000, 0.084320,-3.781817,-0.033490, 0.0000, 0.0000, 0.2913, 2.6683
   34.9003,   3.6043, -8.257, 0.412250, 0.000000, 0.059820,-2.591320, 0.000014, 0.0000, 0.0000, 0.2466, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
 883,   1.695e+01,   3.252e+01,   1.163e+00,      -0.655,       0.365,      -0.661,   9.472e-02,     -0.1550
 884,   1.695e+01,   3.252e+01,   1.247e+00,      -0.798,       0.399,       0.451,   1.448e-01,     -3.4397
 885,   1.707e+01,   3.251e+01,   1.354e+00,      -0.485,       0.225,       0.845,   2.231e-01,     -3.0428
 886,   1.730e+01,   3.251e+01,   1.454e+00,      -0.320,       0.139,       0.937,   3.212e-01,     -2.0885
 887,   1.763e+01,   3.251e+01,   1.543e+00,      -0.206,       0.083,       0.975,   4.060e-01,     -1.7035
 888,   1.804e+01,   3.251e+01,   1.606e+00,      -0.101,       0.033,       0.994,   4.701e-01,     -1.4634
 889,   1.851e+01,   3.251e+01,   1.628e+00,       0.003,      -0.013,       1.000,   5.119e-01,     -1.2128
 890,   1.900e+01,   3.251e+01,   1.602e+00,       0.097,      -0.052,       0.994,   5.298e-01,     -0.9104
 891,   1.950e+01,   3.251e+01,   1.538e+00,       0.163,      -0.077,       0.984,   5.196e-01,     -0.6046
 892,   1.997e+01,   3.251e+01,   1.451e+00,       0.204,      -0.092,       0.975,   4.780e-01,     -0.3445
 893,   2.038e+01,   3.251e+01,   1.361e+00,       0.222,      -0.098,       0.970,   4.060e-01,     -0.1506
 894,   2.071e+01,   3.252e+01,   1.285e+00,       0.226,      -0.099,       0.969,   3.085e-01,     -0.0259
 895,   2.094e+01,   3.252e+01,   1.230e+00,       0.240,      -0.103,       0.965,   1.933e-01,      0.1172
 896,   2.106e+01,   3.252e+01,   1.200e+00,       0.243,      -0.104,       0.965,   6.577e-02,      0.2112
Strip 35
 897,   2.132e+01,   3.346e+01,   1.230e+00,      -0.128,       0.072,      -0.989,   4.768e-02,      0.2079
 898,   2.121e+01,   3.345e+01,   1.243e+00,      -0.109,       0.067,      -0.992,   1.399e-01,      0.2597
 899,   2.099e+01,   3.345e+01,   1.251e+00,       0.009,       0.032,      -0.999,   2.227e-01,      0.2665
 900,   2.068e+01,   3.346e+01,   1.237e+00,       0.073,       0.012,      -0.997,   2.942e-01,      0.2162
 901,   2.029e+01,   3.346e+01,   1.200e+00,       0.113,      -0.001,      -0.994,   3.495e-01,      0.1612
 902,   1.985e+01,   3.346e+01,   1.148e+00,       0.120,      -0.004,      -0.993,   3.837e-01,      0.1110
 903,   1.938e+01,   3.346e+01,   1.097e+00,       0.099,       0.005,      -0.995,   3.942e-01,      0.0816
 904,   1.891e+01,   3.346e+01,   1.062e+00,       0.049,       0.026,      -0.998,   3.812e-01,      0.1015
 905,   1.847e+01,   3.346e+01,   1.053e+00,      -0.012,       0.053,      -0.999,   3.474e-01,      0.1914
 906,   1.808e+01,   3.346e+01,   1.069e+00,      -0.072,       0.080,      -0.994,   2.946e-01,      0.3452
 907,   1.777e+01,   3.346e+01,   1.101e+00,      -0.141,       0.114,      -0.984,   2.258e-01,      0.5520
 908,   1.755e+01,   3.346e+01,   1.146e+00,      -0.285,       0.185,      -0.941,   1.470e-01,      0.7337
 909,   1.744e+01,   3.346e+01,   1.199e+00,      -0.656,       0.365,      -0.661,   7.031e-02,     -0.0161
 910,   1.744e+01,   3.345e+01,   1.279e+00,      -0.798,       0.399,       0.452,   1.076e-01,     -3.1024
 911,   1.755e+01,   3.345e+01,   1.380e+00,      -0.484,       0.225,       0.845,   1.658e-01,     -2.8264
 912,   1.777e+01,   3.345e+01,   1.475e+00,      -0.320,       0.139,       0.937,   2.387e-01,     -1.9452
 913,   1.808e+01,   3.344e+01,   1.559e+00,      -0.206,       0.083,       0.975,   3.016e-01,     -1.5810
 914,   1.847e+01,   3.344e+01,   1.618e+00,      -0.101,       0.033,       0.994,   3.492e-01,     -1.3503
 915,   1.891e+01,   3.344e+01,   1.638e+00,       0.003,      -0.013,       1.000,   3.802e-01,     -1.1119
 916,   1.938e+01,   3.344e+01,   1.615e+00,       0.097,      -0.052,       0.994,   3.935e-01,     -0.8292
 917,   1.985e+01,   3.345e+01,   1.553e+00,       0.163,      -0.077,       0.984,   3.858e-01,     -0.5480
 918,   2.029e+01,   3.345e+01,   1.471e+00,       0.204,      -0.092,       0.975,   3.550e-01,     -0.3132
 919,   2.068e+01,   3.345e+01,   1.386e+00,       0.222,      -0.098,       0.970,   3.015e-01,     -0.1425
 920,   2.099e+01,   3.345e+01,   1.314e+00,       0.226,      -0.099,       0.969,   2.291e-01,     -0.0363
 921,   2.121e+01,   3.345e+01,   1.262e+00,       0.240,      -0.103,       0.965,   1.436e-01,      0.0936
 922,   2.132e+01,   3.346e+01,   1.234e+00,       0.243,      -0.104,       0.964,   4.884e-02,      0.1809
Strip 36
 923,   2.152e+01,   3.416e+01,   1.256e+00,      -0.128,       0.072,      -0.989,   3.282e-02,      0.0806
 924,   2.142e+01,   3.416e+01,   1.269e+00,      -0.109,       0.067,      -0.992,   9.630e-02,      0.1217
 925,   2.121e+01,   3.416e+01,   1.276e+00,       0.009,       0.032,      -0.999,   1.533e-01,      0.1233
 926,   2.091e+01,   3.416e+01,   1.263e+00,       0.073,       0.012,      -0.997,   2.025e-01,      0.0800
 927,   2.053e+01,   3.416e+01,   1.227e+00,       0.113,      -0.001,      -0.994,   2.406e-01,      0.0389
 928,   2.011e+01,   3.417e+01,   1.178e+00,       0.120,      -0.004,      -0.993,   2.641e-01,      0.0029
 929,   1.966e+01,   3.417e+01,   1.128e+00,       0.099,       0.005,      -0.995,   2.714e-01,     -0.0184
 930,   1.921e+01,   3.417e+01,   1.095e+00,       0.049,       0.026,      -0.998,   2.624e-01,     -0.0005
 931,   1.879e+01,   3.417e+01,   1.087e+00,      -0.012,       0.053,      -0.999,   2.391e-01,      0.0808
 932,   1.842e+01,   3.417e+01,   1.102e+00,      -0.072,       0.080,      -0.994,   2.028e-01,      0.2305
 933,   1.812e+01,   3.417e+01,   1.132e+00,      -0.141,       0.114,      -0.983,   1.554e-01,      0.4492
 934,   1.791e+01,   3.417e+01,   1.175e+00,      -0.285,       0.185,      -0.941,   1.011e-01,      0.6865
 935,   1.780e+01,   3.416e+01,   1.226e+00,      -0.656,       0.366,      -0.660,   4.837e-02,      0.1502
 936,   1.780e+01,   3.416e+01,   1.303e+00,      -0.798,       0.398,       0.453,   7.407e-02,     -2.6381
 937,   1.791e+01,   3.416e+01,   1.399e+00,      -0.484,       0.225,       0.846,   1.142e-01,     -2.5188
 938,   1.812e+01,   3.416e+01,   1.490e+00,      -0.320,       0.139,       0.937,   1.643e-01,     -1.7325
 939,   1.842e+01,   3.415e+01,   1.570e+00,      -0.206,       0.083,       0.975,   2.076e-01,     -1.3963
 940,   1.879e+01,   3.415e+01,   1.627e+00,      -0.101,       0.033,       0.994,   2.404e-01,     -1.1844
 941,   1.921e+01,   3.415e+01,   1.647e+00,       0.003,      -0.013,       1.000,   2.617e-01,     -0.9757
 942,   1.966e+01,   3.415e+01,   1.624e+00,       0.097,      -0.052,       0.994,   2.708e-01,     -0.7365
 943,   2.011e+01,   3.415e+01,   1.565e+00,       0.163,      -0.077,       0.984,   2.655e-01,     -0.5069
 944,   2.053e+01,   3.416e+01,   1.487e+00,       0.204,      -0.092,       0.975,   2.443e-01,     -0.3237
 945,   2.091e+01,   3.416e+01,   1.406e+00,       0.222,      -0.098,       0.970,   2.075e-01,     -0.1985
 946,   2.121e+01,   3.416e+01,   1.337e+00,       0.226,      -0.099,       0.969,   1.577e-01,     -0.1289
 947,   2.142e+01,   3.416e+01,   1.286e+00,       0.240,      -0.103,       0.965,   9.880e-02,     -0.0217
 948,   2.152e+01,   3.416e+01,   1.260e+00,       0.243,      -0.104,       0.964,   3.361e-02,      0.0560
Strip 37
 949,   2.166e+01,   3.464e+01,   1.274e+00,      -0.128,       0.072,      -0.989,   1.918e-02,     -0.5258
 950,   2.155e+01,   3.464e+01,   1.286e+00,      -0.109,       0.067,      -0.992,   5.629e-02,     -0.5104
 951,   2.135e+01,   3.464e+01,   1.293e+00,       0.009,       0.032,      -0.999,   8.960e-02,     -0.4419
 952,   2.106e+01,   3.464e+01,   1.280e+00,       0.073,       0.012,      -0.997,   1.184e-01,     -0.3460
 953,   2.070e+01,   3.464e+01,   1.246e+00,       0.113,      -0.001,      -0.994,   1.407e-01,     -0.2491
 954,   2.029e+01,   3.464e+01,   1.198e+00,       0.120,      -0.004,      -0.993,   1.544e-01,     -0.1885
 955,   1.985e+01,   3.464e+01,   1.150e+00,       0.099,       0.005,      -0.995,   1.586e-01,     -0.1552
 956,   1.942e+01,   3.464e+01,   1.117e+00,       0.049,       0.026,      -0.998,   1.534e-01,     -0.1176
 957,   1.901e+01,   3.464e+01,   1.109e+00,      -0.012,       0.053,      -0.999,   1.398e-01,     -0.0508
 958,   1.865e+01,   3.464e+01,   1.124e+00,      -0.072,       0.080,      -0.994,   1.185e-01,      0.0585
 959,   1.836e+01,   3.464e+01,   1.153e+00,      -0.141,       0.114,      -0.983,   9.082e-02,      0.2429
 960,   1.815e+01,   3.464e+01,   1.195e+00,      -0.285,       0.185,      -0.941,   5.910e-02,      0.5181
 961,   1.805e+01,   3.464e+01,   1.244e+00,      -0.656,       0.366,      -0.660,   2.827e-02,      0.2476
 962,   1.805e+01,   3.464e+01,   1.318e+00,      -0.797,       0.398,       0.453,   4.331e-02,     -2.0878
 963,   1.815e+01,   3.463e+01,   1.412e+00,      -0.484,       0.225,       0.846,   6.678e-02,     -2.1148
 964,   1.836e+01,   3.463e+01,   1.500e+00,      -0.320,       0.139,       0.937,   9.609e-02,     -1.4340
 965,   1.865e+01,   3.463e+01,   1.578e+00,      -0.206,       0.083,       0.975,   1.214e-01,     -1.1486
 966,   1.901e+01,   3.463e+01,   1.633e+00,      -0.101,       0.033,       0.994,   1.405e-01,     -0.9878
 967,   1.942e+01,   3.462e+01,   1.652e+00,       0.003,      -0.013,       1.000,   1.530e-01,     -0.8391
 968,   1.985e+01,   3.463e+01,   1.630e+00,       0.097,      -0.052,       0.994,   1.583e-01,     -0.6774
 969,   2.029e+01,   3.463e+01,   1.573e+00,       0.163,      -0.077,       0.984,   1.552e-01,     -0.5572
 970,   2.070e+01,   3.463e+01,   1.497e+00,       0.204,      -0.092,       0.975,   1.428e-01,     -0.5286
 971,   2.106e+01,   3.463e+01,   1.418e+00,       0.222,      -0.098,       0.970,   1.213e-01,     -0.5922
 972,   2.135e+01,   3.464e+01,   1.351e+00,       0.226,      -0.099,       0.969,   9.216e-02,     -0.6965
 973,   2.155e+01,   3.464e+01,   1.303e+00,       0.240,      -0.103,       0.965,   5.775e-02,     -0.6793
 974,   2.166e+01,   3.464e+01,   1.277e+00,       0.243,      -0.104,       0.964,   1.965e-02,     -0.6347
Strip 38
 975,   2.173e+01,   3.488e+01,   1.282e+00,      -0.128,       0.072,      -0.989,   6.309e-03,     -1.2850
 976,   2.162e+01,   3.488e+01,   1.294e+00,      -0.109,       0.067,      -0.992,   1.851e-02,     -1.3365
 977,   2.142e+01,   3.488e+01,   1.301e+00,       0.009,       0.032,      -0.999,   2.947e-02,     -1.2058
 978,   2.114e+01,   3.488e+01,   1.288e+00,       0.073,       0.012,      -0.997,   3.894e-02,     -0.9141
 979,   2.078e+01,   3.488e+01,   1.255e+00,       0.113,      -0.001,      -0.994,   4.626e-02,     -0.6096
 980,   2.038e+01,   3.488e+01,   1.207e+00,       0.120,      -0.004,      -0.993,   5.079e-02,     -0.3956
 981,   1.995e+01,   3.488e+01,   1.160e+00,       0.099,       0.005,      -0.995,   5.218e-02,     -0.2700
 982,   1.952e+01,   3.488e+01,   1.128e+00,       0.049,       0.026,      -0.998,   5.046e-02,     -0.1896
 983,   1.912e+01,   3.488e+01,   1.121e+00,      -0.012,       0.053,      -0.999,   4.597e-02,     -0.1201
 984,   1.876e+01,   3.488e+01,   1.135e+00,      -0.072,       0.080,      -0.994,   3.899e-02,     -0.0405
 985,   1.848e+01,   3.488e+01,   1.164e+00,      -0.141,       0.114,      -0.983,   2.987e-02,      0.0897
 986,   1.828e+01,   3.488e+01,   1.205e+00,      -0.285,       0.185,      -0.941,   1.944e-02,      0.3390
 987,   1.817e+01,   3.488e+01,   1.253e+00,      -0.656,       0.366,      -0.660,   9.295e-03,      0.3281
 988,   1.817e+01,   3.488e+01,   1.326e+00,      -0.797,       0.398,       0.454,   1.425e-02,     -1.5112
 989,   1.828e+01,   3.487e+01,   1.418e+00,      -0.484,       0.225,       0.846,   2.197e-02,     -1.6793
 990,   1.848e+01,   3.487e+01,   1.505e+00,      -0.320,       0.139,       0.937,   3.161e-02,     -1.1523
 991,   1.876e+01,   3.487e+01,   1.582e+00,      -0.206,       0.083,       0.975,   3.993e-02,     -0.9414
 992,   1.912e+01,   3.486e+01,   1.636e+00,      -0.101,       0.033,       0.994,   4.623e-02,     -0.8285
 993,   1.952e+01,   3.486e+01,   1.655e+00,       0.003,      -0.013,       1.000,   5.032e-02,     -0.7210
 994,   1.995e+01,   3.486e+01,   1.633e+00,       0.097,      -0.052,       0.994,   5.206e-02,     -0.6119
 995,   2.038e+01,   3.487e+01,   1.577e+00,       0.163,      -0.077,       0.984,   5.105e-02,     -0.5669
 996,   2.078e+01,   3.487e+01,   1.502e+00,       0.204,      -0.092,       0.975,   4.696e-02,     -0.6641
 997,   2.114e+01,   3.487e+01,   1.425e+00,       0.222,      -0.098,       0.970,   3.989e-02,     -0.9428
 998,   2.142e+01,   3.487e+01,   1.359e+00,       0.226,      -0.099,       0.969,   3.031e-02,     -1.3181
 999,   2.162e+01,   3.488e+01,   1.311e+00,       0.240,      -0.103,       0.965,   1.899e-02,     -1.4752
1000,   2.173e+01,   3.488e+01,   1.285e+00,       0.243,      -0.104,       0.964,   6.462e-03,     -1.5016










