xflr5 v6.47

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.384561
Cy    = ,   0.000000
Cd=,   0.005172,ICd=,    0.005172,PCd=,    0.000000
Cl   = ,-5.09131e-16
Cm   =,   -0.548252
ICn=,    0.000000,PCn=,    0.000000
XCP=,   12.149461, YCP=,    0.000000, ZCP=,    1.386644 
XNP=,    0.000000
Bending =, 87743.858530

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -34.9003,   3.6043, -3.894, 0.144920, 0.000000, 0.009865,-0.939486,-0.043073, 0.0000, 0.0000, 0.5018, 0.0000
  -34.6619,   3.6613, -2.994, 0.236901, 0.000000, 0.012393,-1.319396,-0.066807, 0.0000, 0.0000, 0.5243, 0.9380
  -34.1867,   3.7749, -2.215, 0.311640, 0.000000, 0.012056,-1.580073,-0.078495, 0.0000, 0.0000, 0.5076,12.0998
  -33.4780,   3.9444, -1.638, 0.363628, 0.000000, 0.010401,-1.743732,-0.088898, 0.0000, 0.0000, 0.4992,59.9331
  -32.5406,   4.1686, -1.237, 0.396806, 0.000000, 0.008568,-1.775697,-0.095582, 0.0000, 0.0000, 0.4939,193.1269
  -31.3809,   4.4459, -0.971, 0.416230, 0.000000, 0.007057,-1.709212,-0.099414, 0.0000, 0.0000, 0.4910,485.0012
  -30.0069,   4.7744, -0.804, 0.426164, 0.000000, 0.005980,-1.583403,-0.101514, 0.0000, 0.0000, 0.4899,1034.3744
  -28.4278,   5.1520, -0.705, 0.429691, 0.000000, 0.005285,-1.428167,-0.102639, 0.0000, 0.0000, 0.4905,1965.4616
  -26.6546,   5.5761, -0.652, 0.428872, 0.000000, 0.004880,-1.263365,-0.103224, 0.0000, 0.0000, 0.4924,3426.8128
  -24.6993,   6.0436, -0.631, 0.425023, 0.000000, 0.004682,-1.101057,-0.103498, 0.0000, 0.0000, 0.4955,5589.0387
  -22.5753,   6.5516, -0.632, 0.418958, 0.000000, 0.004623,-0.948053,-0.103586, 0.0000, 0.0000, 0.4996,8641.0109
  -20.2971,   7.0963, -0.648, 0.411154, 0.000000, 0.004653,-0.807779,-0.103558, 0.0000, 0.0000, 0.5047,12784.3066
  -17.8802,   7.6743, -0.675, 0.401866, 0.000000, 0.004737,-0.681573,-0.103451, 0.0000, 0.0000, 0.5108,18225.7789
  -15.3412,   8.2815, -0.709, 0.391187, 0.000000, 0.004844,-0.569554,-0.103290, 0.0000, 0.0000, 0.5182,25168.2906
  -12.6974,   8.9137, -0.747, 0.379080, 0.000000, 0.004947,-0.471196,-0.103098, 0.0000, 0.0000, 0.5271,33799.7974
   -9.9668,   9.5666, -0.785, 0.365383, 0.000000, 0.005009,-0.385657,-0.102912, 0.0000, 0.0000, 0.5380,44281.0915
   -7.1682,  10.2359, -0.814, 0.349794, 0.000000, 0.004975,-0.312048,-0.102810, 0.0000, 0.0000, 0.5519,56732.6033
   -4.3206,  10.9168, -0.813, 0.331806, 0.000000, 0.004715,-0.249623,-0.102988, 0.0000, 0.0000, 0.5708,71220.7071
   -1.4435,  11.6048, -0.693, 0.310446, 0.000000, 0.003766,-0.198352,-0.104013, 0.0000, 0.0000, 0.5989,87743.8585
    1.4435,  11.6048, -0.693, 0.310446, 0.000000, 0.003766,-0.198352,-0.104013, 0.0000, 0.0000, 0.5989,87743.8585
    4.3206,  10.9168, -0.813, 0.331806, 0.000000, 0.004715,-0.249623,-0.102988, 0.0000, 0.0000, 0.5708,71220.7071
    7.1682,  10.2359, -0.814, 0.349794, 0.000000, 0.004975,-0.312048,-0.102810, 0.0000, 0.0000, 0.5519,56732.6033
    9.9668,   9.5666, -0.785, 0.365383, 0.000000, 0.005009,-0.385657,-0.102912, 0.0000, 0.0000, 0.5380,44281.0915
   12.6974,   8.9137, -0.747, 0.379080, 0.000000, 0.004947,-0.471196,-0.103098, 0.0000, 0.0000, 0.5271,33799.7974
   15.3412,   8.2815, -0.709, 0.391187, 0.000000, 0.004844,-0.569554,-0.103290, 0.0000, 0.0000, 0.5182,25168.2906
   17.8802,   7.6743, -0.675, 0.401866, 0.000000, 0.004737,-0.681573,-0.103451, 0.0000, 0.0000, 0.5108,18225.7789
   20.2971,   7.0963, -0.648, 0.411154, 0.000000, 0.004653,-0.807779,-0.103558, 0.0000, 0.0000, 0.5047,12784.3066
   22.5753,   6.5516, -0.632, 0.418958, 0.000000, 0.004623,-0.948053,-0.103586, 0.0000, 0.0000, 0.4996,8641.0109
   24.6993,   6.0436, -0.631, 0.425023, 0.000000, 0.004682,-1.101057,-0.103498, 0.0000, 0.0000, 0.4955,5589.0387
   26.6546,   5.5761, -0.652, 0.428872, 0.000000, 0.004880,-1.263365,-0.103224, 0.0000, 0.0000, 0.4924,3426.8128
   28.4278,   5.1520, -0.705, 0.429691, 0.000000, 0.005285,-1.428167,-0.102639, 0.0000, 0.0000, 0.4905,1965.4616
   30.0069,   4.7744, -0.804, 0.426164, 0.000000, 0.005980,-1.583403,-0.101514, 0.0000, 0.0000, 0.4899,1034.3744
   31.3809,   4.4459, -0.971, 0.416230, 0.000000, 0.007057,-1.709212,-0.099414, 0.0000, 0.0000, 0.4910,485.0012
   32.5406,   4.1686, -1.237, 0.396806, 0.000000, 0.008568,-1.775697,-0.095582, 0.0000, 0.0000, 0.4939,193.1269
   33.4780,   3.9444, -1.638, 0.363628, 0.000000, 0.010401,-1.743732,-0.088898, 0.0000, 0.0000, 0.4992,59.9331
   34.1867,   3.7749, -2.215, 0.311640, 0.000000, 0.012056,-1.580073,-0.078495, 0.0000, 0.0000, 0.5076,12.0998
   34.6619,   3.6613, -2.994, 0.236901, 0.000000, 0.012393,-1.319396,-0.066807, 0.0000, 0.0000, 0.5243, 0.9380
   34.9003,   3.6043, -3.894, 0.144920, 0.000000, 0.009865,-0.939486,-0.043073, 0.0000, 0.0000, 0.5018, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
 881,   1.730e+01,   3.252e+01,   1.059e+00,      -0.141,       0.114,      -0.984,   3.040e-01,     -0.1548
 882,   1.707e+01,   3.252e+01,   1.107e+00,      -0.285,       0.185,      -0.941,   1.979e-01,     -0.0901
 883,   1.695e+01,   3.252e+01,   1.163e+00,      -0.655,       0.365,      -0.661,   9.472e-02,      0.3312
 884,   1.695e+01,   3.252e+01,   1.247e+00,      -0.798,       0.399,       0.451,   1.448e-01,      0.5717
 885,   1.707e+01,   3.251e+01,   1.354e+00,      -0.485,       0.225,       0.845,   2.231e-01,     -0.2256
 886,   1.730e+01,   3.251e+01,   1.454e+00,      -0.320,       0.139,       0.937,   3.212e-01,     -0.4678
 887,   1.763e+01,   3.251e+01,   1.543e+00,      -0.206,       0.083,       0.975,   4.060e-01,     -0.6150
 888,   1.804e+01,   3.251e+01,   1.606e+00,      -0.101,       0.033,       0.994,   4.701e-01,     -0.6997
 889,   1.851e+01,   3.251e+01,   1.628e+00,       0.003,      -0.013,       1.000,   5.119e-01,     -0.6925
 890,   1.900e+01,   3.251e+01,   1.602e+00,       0.097,      -0.052,       0.994,   5.298e-01,     -0.5820
 891,   1.950e+01,   3.251e+01,   1.538e+00,       0.163,      -0.077,       0.984,   5.196e-01,     -0.4138
 892,   1.997e+01,   3.251e+01,   1.451e+00,       0.204,      -0.092,       0.975,   4.780e-01,     -0.2433
 893,   2.038e+01,   3.251e+01,   1.361e+00,       0.222,      -0.098,       0.970,   4.060e-01,     -0.1035
 894,   2.071e+01,   3.252e+01,   1.285e+00,       0.226,      -0.099,       0.969,   3.085e-01,     -0.0114
 895,   2.094e+01,   3.252e+01,   1.230e+00,       0.240,      -0.103,       0.965,   1.933e-01,      0.1046
 896,   2.106e+01,   3.252e+01,   1.200e+00,       0.243,      -0.104,       0.965,   6.577e-02,      0.1863
Strip 35
 897,   2.132e+01,   3.346e+01,   1.230e+00,      -0.128,       0.072,      -0.989,   4.768e-02,      0.2485
 898,   2.121e+01,   3.345e+01,   1.243e+00,      -0.109,       0.067,      -0.992,   1.399e-01,      0.2962
 899,   2.099e+01,   3.345e+01,   1.251e+00,       0.009,       0.032,      -0.999,   2.227e-01,      0.3093
 900,   2.068e+01,   3.346e+01,   1.237e+00,       0.073,       0.012,      -0.997,   2.942e-01,      0.2388
 901,   2.029e+01,   3.346e+01,   1.200e+00,       0.113,      -0.001,      -0.994,   3.495e-01,      0.1486
 902,   1.985e+01,   3.346e+01,   1.148e+00,       0.120,      -0.004,      -0.993,   3.837e-01,      0.0394
 903,   1.938e+01,   3.346e+01,   1.097e+00,       0.099,       0.005,      -0.995,   3.942e-01,     -0.0745
 904,   1.891e+01,   3.346e+01,   1.062e+00,       0.049,       0.026,      -0.998,   3.812e-01,     -0.1638
 905,   1.847e+01,   3.346e+01,   1.053e+00,      -0.012,       0.053,      -0.999,   3.474e-01,     -0.1994
 906,   1.808e+01,   3.346e+01,   1.069e+00,      -0.072,       0.080,      -0.994,   2.946e-01,     -0.1914
 907,   1.777e+01,   3.346e+01,   1.101e+00,      -0.141,       0.114,      -0.984,   2.258e-01,     -0.1719
 908,   1.755e+01,   3.346e+01,   1.146e+00,      -0.285,       0.185,      -0.941,   1.470e-01,     -0.1154
 909,   1.744e+01,   3.346e+01,   1.199e+00,      -0.656,       0.365,      -0.661,   7.031e-02,      0.3044
 910,   1.744e+01,   3.345e+01,   1.279e+00,      -0.798,       0.399,       0.452,   1.076e-01,      0.5796
 911,   1.755e+01,   3.345e+01,   1.380e+00,      -0.484,       0.225,       0.845,   1.658e-01,     -0.2068
 912,   1.777e+01,   3.345e+01,   1.475e+00,      -0.320,       0.139,       0.937,   2.387e-01,     -0.4476
 913,   1.808e+01,   3.344e+01,   1.559e+00,      -0.206,       0.083,       0.975,   3.016e-01,     -0.5898
 914,   1.847e+01,   3.344e+01,   1.618e+00,      -0.101,       0.033,       0.994,   3.492e-01,     -0.6670
 915,   1.891e+01,   3.344e+01,   1.638e+00,       0.003,      -0.013,       1.000,   3.802e-01,     -0.6535
 916,   1.938e+01,   3.344e+01,   1.615e+00,       0.097,      -0.052,       0.994,   3.935e-01,     -0.5421
 917,   1.985e+01,   3.345e+01,   1.553e+00,       0.163,      -0.077,       0.984,   3.858e-01,     -0.3786
 918,   2.029e+01,   3.345e+01,   1.471e+00,       0.204,      -0.092,       0.975,   3.550e-01,     -0.2165
 919,   2.068e+01,   3.345e+01,   1.386e+00,       0.222,      -0.098,       0.970,   3.015e-01,     -0.0859
 920,   2.099e+01,   3.345e+01,   1.314e+00,       0.226,      -0.099,       0.969,   2.291e-01,     -0.0018
 921,   2.121e+01,   3.345e+01,   1.262e+00,       0.240,      -0.103,       0.965,   1.436e-01,      0.1078
 922,   2.132e+01,   3.346e+01,   1.234e+00,       0.243,      -0.104,       0.964,   4.884e-02,      0.1862
Strip 36
 923,   2.152e+01,   3.416e+01,   1.256e+00,      -0.128,       0.072,      -0.989,   3.282e-02,      0.2292
 924,   2.142e+01,   3.416e+01,   1.269e+00,      -0.109,       0.067,      -0.992,   9.630e-02,      0.2738
 925,   2.121e+01,   3.416e+01,   1.276e+00,       0.009,       0.032,      -0.999,   1.533e-01,      0.2845
 926,   2.091e+01,   3.416e+01,   1.263e+00,       0.073,       0.012,      -0.997,   2.025e-01,      0.2161
 927,   2.053e+01,   3.416e+01,   1.227e+00,       0.113,      -0.001,      -0.994,   2.406e-01,      0.1322
 928,   2.011e+01,   3.417e+01,   1.178e+00,       0.120,      -0.004,      -0.993,   2.641e-01,      0.0311
 929,   1.966e+01,   3.417e+01,   1.128e+00,       0.099,       0.005,      -0.995,   2.714e-01,     -0.0757
 930,   1.921e+01,   3.417e+01,   1.095e+00,       0.049,       0.026,      -0.998,   2.624e-01,     -0.1627
 931,   1.879e+01,   3.417e+01,   1.087e+00,      -0.012,       0.053,      -0.999,   2.391e-01,     -0.2036
 932,   1.842e+01,   3.417e+01,   1.102e+00,      -0.072,       0.080,      -0.994,   2.028e-01,     -0.2059
 933,   1.812e+01,   3.417e+01,   1.132e+00,      -0.141,       0.114,      -0.983,   1.554e-01,     -0.1965
 934,   1.791e+01,   3.417e+01,   1.175e+00,      -0.285,       0.185,      -0.941,   1.011e-01,     -0.1540
 935,   1.780e+01,   3.416e+01,   1.226e+00,      -0.656,       0.366,      -0.660,   4.837e-02,      0.2638
 936,   1.780e+01,   3.416e+01,   1.303e+00,      -0.798,       0.398,       0.453,   7.407e-02,      0.5771
 937,   1.791e+01,   3.416e+01,   1.399e+00,      -0.484,       0.225,       0.846,   1.142e-01,     -0.1927
 938,   1.812e+01,   3.416e+01,   1.490e+00,      -0.320,       0.139,       0.937,   1.643e-01,     -0.4241
 939,   1.842e+01,   3.415e+01,   1.570e+00,      -0.206,       0.083,       0.975,   2.076e-01,     -0.5485
 940,   1.879e+01,   3.415e+01,   1.627e+00,      -0.101,       0.033,       0.994,   2.404e-01,     -0.6051
 941,   1.921e+01,   3.415e+01,   1.647e+00,       0.003,      -0.013,       1.000,   2.617e-01,     -0.5802
 942,   1.966e+01,   3.415e+01,   1.624e+00,       0.097,      -0.052,       0.994,   2.708e-01,     -0.4724
 943,   2.011e+01,   3.415e+01,   1.565e+00,       0.163,      -0.077,       0.984,   2.655e-01,     -0.3240
 944,   2.053e+01,   3.416e+01,   1.487e+00,       0.204,      -0.092,       0.975,   2.443e-01,     -0.1815
 945,   2.091e+01,   3.416e+01,   1.406e+00,       0.222,      -0.098,       0.970,   2.075e-01,     -0.0697
 946,   2.121e+01,   3.416e+01,   1.337e+00,       0.226,      -0.099,       0.969,   1.577e-01,     -0.0012
 947,   2.142e+01,   3.416e+01,   1.286e+00,       0.240,      -0.103,       0.965,   9.880e-02,      0.0970
 948,   2.152e+01,   3.416e+01,   1.260e+00,       0.243,      -0.104,       0.964,   3.361e-02,      0.1699
Strip 37
 949,   2.166e+01,   3.464e+01,   1.274e+00,      -0.128,       0.072,      -0.989,   1.918e-02,      0.1477
 950,   2.155e+01,   3.464e+01,   1.286e+00,      -0.109,       0.067,      -0.992,   5.629e-02,      0.1850
 951,   2.135e+01,   3.464e+01,   1.293e+00,       0.009,       0.032,      -0.999,   8.960e-02,      0.2017
 952,   2.106e+01,   3.464e+01,   1.280e+00,       0.073,       0.012,      -0.997,   1.184e-01,      0.1531
 953,   2.070e+01,   3.464e+01,   1.246e+00,       0.113,      -0.001,      -0.994,   1.407e-01,      0.0924
 954,   2.029e+01,   3.464e+01,   1.198e+00,       0.120,      -0.004,      -0.993,   1.544e-01,      0.0132
 955,   1.985e+01,   3.464e+01,   1.150e+00,       0.099,       0.005,      -0.995,   1.586e-01,     -0.0731
 956,   1.942e+01,   3.464e+01,   1.117e+00,       0.049,       0.026,      -0.998,   1.534e-01,     -0.1448
 957,   1.901e+01,   3.464e+01,   1.109e+00,      -0.012,       0.053,      -0.999,   1.398e-01,     -0.1826
 958,   1.865e+01,   3.464e+01,   1.124e+00,      -0.072,       0.080,      -0.994,   1.185e-01,     -0.1994
 959,   1.836e+01,   3.464e+01,   1.153e+00,      -0.141,       0.114,      -0.983,   9.082e-02,     -0.2193
 960,   1.815e+01,   3.464e+01,   1.195e+00,      -0.285,       0.185,      -0.941,   5.910e-02,     -0.2143
 961,   1.805e+01,   3.464e+01,   1.244e+00,      -0.656,       0.366,      -0.660,   2.827e-02,      0.1944
 962,   1.805e+01,   3.464e+01,   1.318e+00,      -0.797,       0.398,       0.453,   4.331e-02,      0.5114
 963,   1.815e+01,   3.463e+01,   1.412e+00,      -0.484,       0.225,       0.846,   6.678e-02,     -0.2171
 964,   1.836e+01,   3.463e+01,   1.500e+00,      -0.320,       0.139,       0.937,   9.609e-02,     -0.3991
 965,   1.865e+01,   3.463e+01,   1.578e+00,      -0.206,       0.083,       0.975,   1.214e-01,     -0.4713
 966,   1.901e+01,   3.463e+01,   1.633e+00,      -0.101,       0.033,       0.994,   1.405e-01,     -0.4956
 967,   1.942e+01,   3.462e+01,   1.652e+00,       0.003,      -0.013,       1.000,   1.530e-01,     -0.4668
 968,   1.985e+01,   3.463e+01,   1.630e+00,       0.097,      -0.052,       0.994,   1.583e-01,     -0.3782
 969,   2.029e+01,   3.463e+01,   1.573e+00,       0.163,      -0.077,       0.984,   1.552e-01,     -0.2637
 970,   2.070e+01,   3.463e+01,   1.497e+00,       0.204,      -0.092,       0.975,   1.428e-01,     -0.1633
 971,   2.106e+01,   3.463e+01,   1.418e+00,       0.222,      -0.098,       0.970,   1.213e-01,     -0.0959
 972,   2.135e+01,   3.464e+01,   1.351e+00,       0.226,      -0.099,       0.969,   9.216e-02,     -0.0660
 973,   2.155e+01,   3.464e+01,   1.303e+00,       0.240,      -0.103,       0.965,   5.775e-02,      0.0079
 974,   2.166e+01,   3.464e+01,   1.277e+00,       0.243,      -0.104,       0.964,   1.965e-02,      0.0714
Strip 38
 975,   2.173e+01,   3.488e+01,   1.282e+00,      -0.128,       0.072,      -0.989,   6.309e-03,      0.0480
 976,   2.162e+01,   3.488e+01,   1.294e+00,      -0.109,       0.067,      -0.992,   1.851e-02,      0.0512
 977,   2.142e+01,   3.488e+01,   1.301e+00,       0.009,       0.032,      -0.999,   2.947e-02,      0.0538
 978,   2.114e+01,   3.488e+01,   1.288e+00,       0.073,       0.012,      -0.997,   3.894e-02,      0.0379
 979,   2.078e+01,   3.488e+01,   1.255e+00,       0.113,      -0.001,      -0.994,   4.626e-02,      0.0194
 980,   2.038e+01,   3.488e+01,   1.207e+00,       0.120,      -0.004,      -0.993,   5.079e-02,     -0.0203
 981,   1.995e+01,   3.488e+01,   1.160e+00,       0.099,       0.005,      -0.995,   5.218e-02,     -0.0710
 982,   1.952e+01,   3.488e+01,   1.128e+00,       0.049,       0.026,      -0.998,   5.046e-02,     -0.1164
 983,   1.912e+01,   3.488e+01,   1.121e+00,      -0.012,       0.053,      -0.999,   4.597e-02,     -0.1411
 984,   1.876e+01,   3.488e+01,   1.135e+00,      -0.072,       0.080,      -0.994,   3.899e-02,     -0.1551
 985,   1.848e+01,   3.488e+01,   1.164e+00,      -0.141,       0.114,      -0.983,   2.987e-02,     -0.1848
 986,   1.828e+01,   3.488e+01,   1.205e+00,      -0.285,       0.185,      -0.941,   1.944e-02,     -0.2209
 987,   1.817e+01,   3.488e+01,   1.253e+00,      -0.656,       0.366,      -0.660,   9.295e-03,      0.1765
 988,   1.817e+01,   3.488e+01,   1.326e+00,      -0.797,       0.398,       0.454,   1.425e-02,      0.4226
 989,   1.828e+01,   3.487e+01,   1.418e+00,      -0.484,       0.225,       0.846,   2.197e-02,     -0.2370
 990,   1.848e+01,   3.487e+01,   1.505e+00,      -0.320,       0.139,       0.937,   3.161e-02,     -0.3397
 991,   1.876e+01,   3.487e+01,   1.582e+00,      -0.206,       0.083,       0.975,   3.993e-02,     -0.3688
 992,   1.912e+01,   3.486e+01,   1.636e+00,      -0.101,       0.033,       0.994,   4.623e-02,     -0.3786
 993,   1.952e+01,   3.486e+01,   1.655e+00,       0.003,      -0.013,       1.000,   5.032e-02,     -0.3541
 994,   1.995e+01,   3.486e+01,   1.633e+00,       0.097,      -0.052,       0.994,   5.206e-02,     -0.2861
 995,   2.038e+01,   3.487e+01,   1.577e+00,       0.163,      -0.077,       0.984,   5.105e-02,     -0.1994
 996,   2.078e+01,   3.487e+01,   1.502e+00,       0.204,      -0.092,       0.975,   4.696e-02,     -0.1285
 997,   2.114e+01,   3.487e+01,   1.425e+00,       0.222,      -0.098,       0.970,   3.989e-02,     -0.0998
 998,   2.142e+01,   3.487e+01,   1.359e+00,       0.226,      -0.099,       0.969,   3.031e-02,     -0.1208
 999,   2.162e+01,   3.488e+01,   1.311e+00,       0.240,      -0.103,       0.965,   1.899e-02,     -0.0928
1000,   2.173e+01,   3.488e+01,   1.285e+00,       0.243,      -0.104,       0.964,   6.462e-03,     -0.0512










